gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK7_targ_94,104.64658227446866,114.11865882577537,13.041919350978889,155.7662982724085,238.37307133266722,131.10470665896904,63.36052555888569,4.452764104339024,55.17193374068281,30.557258550026784,24.174750582817964,172.4251614435051,206.89762227496513
gRNA_CDK7_targ_95,266.3933166604839,104.41626273127623,190.93645949290257,257.3426353067531,99.56344873006671,197.29597181427704,154.23285826834015,88.03485697953612,67.33348902760753,120.02007575070762,248.5439659564452,1088.4144840850338,480.19283855493
gRNA_CDK7_targ_96,15.034151593571929,22.08450158652657,21.391507930177013,57.05462879249906,9.886440746516152,51.751857891698315,16.673822515496234,10.760846585485975,2.274111964221693,14.450269856488573,8.345020663819724,35.49626303804054,282.5863471816884
gRNA_CDK7_targ_97,7.035686706351396,35.7602598911539,66.52068917642143,65.76799260390581,112.5456436497344,38.46249191457084,35.848718408316905,2.875743484052286,10.579564355292225,32.398057257859726,45.68253579884818,45.91813096490709,403.1444359552716
gRNA_CDK7_targ_98,13.034535371766797,51.19168987002393,82.46081282761784,21.36564551016178,10.38575593573414,48.42951639741644,15.840131389721423,11.13191026084756,37.77003349272551,0.27611980617494086,15.571636496405878,21.77241715414696,200.60911294514005
gRNA_CDK7_targ_99,53.76745840853803,38.80958437799648,80.94270581321818,164.89742610217039,29.359733126017666,79.99176059309417,30.01288052789322,28.29360524632088,69.01435439246703,35.527415061175724,43.531757277245156,21.256483098361485,450.3365825475624
gRNA_CDK7_targ_100,83.4654622953476,138.97527358215882,125.72686273800812,187.635724815499,361.00488180460496,144.64963736642588,100.0429350929774,47.58891636512332,50.72258424546646,30.373178679243495,30.196930443306425,31.265603780599662,409.8861711827417
gRNA_CDK7_targ_101,143.37988908943476,208.55531414556683,75.83634585569206,131.35694348565946,155.08729777110693,33.09563257765398,36.68240953409172,10.018719234762804,30.55219986715231,66.17671354659416,115.53982218051432,75.94549301162162,351.47668362373594
gRNA_CDK7_targ_102,111.68226898082004,37.60833533772516,34.5024321454468,87.37236041027052,40.54439336450059,47.9183869367577,35.01502728254209,23.562543385460668,66.04812139565612,70.59463044539322,27.529965076518675,11.04098879380912,368.01942888778024
gRNA_CDK7_targ_103,38.733306814966106,21.437675180226627,43.68007909613564,116.13839710272298,12.482879730449689,15.589448550091838,6.669529006198493,5.751486968104572,7.81108022493538,14.082110114921983,10.151674621966263,10.834615171494933,369.2091468690985
gRNA_CDK7_targ_104,101.8323075919281,62.095335004794364,252.3507887117979,280.9164620567919,112.44578061189078,49.57955768389863,40.850865162965775,17.996588255036887,75.63894141867804,40.95777124928289,98.76374971201075,163.34472206168073,406.54363018760944
gRNA_CDK7_targ_105,65.09861699876711,93.88223268582006,29.18905759504799,174.74472082054103,28.061513634050897,52.26298735235706,35.848718408316905,26.06722319415137,103.0271594225654,77.86578534133332,65.98588504278071,5.056153746697635,283.8327184002123
gRNA_CDK7_targ_106,43.25095827904437,98.50242130224821,133.3173978100064,211.7466767319944,200.225390876413,96.09233860384477,115.04937535692402,24.76850033038582,57.64379457135857,36.07965467352561,74.84709255178515,172.32197463234797,801.1900805620363
gRNA_CDK7_targ_107,27.624327804937586,27.905939243226044,22.702600351703992,85.94002663305298,11.484249352013713,43.44600415599365,8.336911257748117,2.1336161333291157,16.808653648595122,28.164220229843966,21.077629511709613,52.31571325664696,261.0581170435486
gRNA_CDK7_targ_108,35.54873283209126,29.569207145140176,10.764758829379401,59.203129458325385,71.00261990679783,45.36273963346395,26.678116024793972,6.679146156508536,0.5932465993621808,26.967701069752554,1.8066539581465382,7.223076780996622,183.32987559742256
gRNA_CDK7_targ_109,13.775133972435365,9.887203639156246,4.899345364653445,10.265058736725772,3.0957541731515223,4.472382780764052,2.501073377324435,1.9480842956483229,0.19774886645406026,1.6567188370496453,1.892685099010659,4.230659257440878,214.0925834000803
gRNA_CDK7_targ_110,33.32693703008556,109.86808529866147,103.57630130063129,85.10449859634274,164.1748342148743,43.8293512514877,80.86803920015674,10.297016991283993,28.27808790293062,40.95777124928289,29.93883702071406,125.47516236702702,544.3809563089101
gRNA_CDK7_targ_111,101.68418787179439,146.73719045775812,176.58344772039672,306.6984700467078,141.10647247300327,128.80462408600468,65.86159893621013,52.691041901345116,35.19929822882273,115.78623872269186,90.93491589337576,23.732966566131758,560.1305562520756
gRNA_CDK7_targ_112,225.66039362371268,366.75057237206676,105.09440831503093,388.2818147740574,250.75608802527336,466.1500681207788,217.59338382722586,204.1777873677123,344.2807764965189,263.6944148970685,139.62854162246816,171.70285376540542,476.3404184249471
gRNA_CDK7_targ_113,58.13699015248259,108.20481739674733,120.8275173733547,80.27037209823351,3.19561721099512,82.16406080089386,9.17060238352293,24.397436655024237,66.74024242824534,127.56735045282267,9.463425495053295,1.5478021673564188,290.9710262881218
